7177.719637	1.056154869	1502.45955	75.12297752	0	9014.757303	60	0
7177.861412	1.048140502	0	0	0	-560.9463032	0	60
7178.003385	1.340862239	284.9835637	14.24917819	0	1768.717841	60	0
7178.145965	1.366927558	1047.318576	52.36592881	0	-73.8291484	38.5367804	60
7178.288237	1.218316842	628.734128	31.4367064	0	-2650.967585	0	60
7178.430596	1.197988512	435.7327993	21.78663996	0	-170.7948409	0	60
7178.572963	1.341585308	774.9616506	38.74808253	0	104.0596362	60	0
7178.715215	1.174010404	0	0	0	-445.4706525	0	60
7178.857353	1.175461414	-656.6576241	-32.8328812	0	1015.050751	60	0
7178.999387	0.750721541	-1301.643231	-65.08216156	0	-143.5349421	0	60
7179.141433	1.150020655	-1000	-50	0	0	10	60
7179.283555	1.179088773	-2.27E-13	-1.14E-14	0	-1.36E-12	60	60
7179.425744	1.168917567	287.7336731	14.38668365	0	198.6439767	60	0
7179.567792	1.170368726	-47.51922255	-2.375961127	0	172.7592	60	0
7179.709917	1.184905904	-1224.90666	-61.24533301	0	-1017.933991	0	60
7179.851959	1.166740741	-1924.590635	-96.22953174	0	452.4561907	60	0
7179.994105	1.182004396	-1485.098403	-74.25492013	0	-267.1265786	0	60
7180.136264	1.182729795	-1642.417307	-82.12086534	0	-406.8328535	0	60
7180.278435	1.314783152	-1312.299044	-65.6149522	0	689.6381964	60	0
7180.420553	1.160195751	-572.624702	-28.6312351	0	33.07186139	60	55.55937371
7180.562644	1.156567005	-572.873895	-28.64369475	0	-33.96722424	0	60
7180.704715	1.107119924	-468.570177	-23.42850885	0	77.14697591	60	6.281532939
7180.847641	1.02336188	-500.1703649	-25.00851825	0	42.80382261	60	42.20469563
7180.989393	1.045944371	-528.7260396	-26.43630198	0	8.496988654	42.06068667	60
7181.131161	1.045216962	-364.7879761	-18.2393988	0	272.3141461	60	0
7181.272903	1.037928337	-570.2447982	-28.51223991	0	1842.340784	60	0
7181.414845	1.046671769	-878.6903685	-43.93451842	0	4.88940345	20.95488503	60
7181.556734	1.404548541	-320.4715412	-16.02357706	0	-1458.215047	0	60
7181.69908	1.209603718	-430.2878087	-21.51439044	0	359.2656202	60	0
7181.841777	1.610260531	-898.5384828	-44.92692414	0	-518.6502433	0	60
7181.984507	1.168191977	-1178.515173	-58.92575863	0	168.8061959	60	0
7182.126637	1.181278998	-1354.337149	-67.71685743	0	1116.680061	60	0
7182.268732	1.166754701	-1402.127869	-70.10639346	0	12.67378418	2.567390722	60
7182.410834	1.167466364	-1000	-50	0	396.8543744	60	0
7182.552835	1.174735908	-931.9939978	-46.59969989	0	804.3338675	60	0
7182.694928	1.15947002	-496.9471239	-24.8473562	0	396.9049296	60	0
7182.837316	1.171108256	-1076.208968	-53.8104484	0	-764.1232182	0	60
7182.979457	1.183455184	-932.4280703	-46.62140352	0	-434.148748	0	60
7183.121562	1.17908876	-1393.477102	-69.67385508	0	-568.2689905	0	60
7183.263585	1.173284877	-1623.987708	-81.1993854	0	2256.073752	60	0
7183.405685	1.871740484	-1069.879945	-53.49399724	0	-1475.072395	0	60
7183.547802	1.174010404	-1225.450468	-61.27252341	0	-401.3338934	0	60
7183.68996	1.174010404	-587.9159594	-29.39579797	0	-82.88330826	0	60
7183.832019	1.192912086	-366.9609633	-18.34804817	0	385.5551295	60	0